8.940091456004598,3.9042290487809783,6.6911966768604785,6.268810318541867
1.5568997900399832,7.602319960148975,0.797594553754827,2.2540495073369176
1.4952378328482592,0.41094793010728736,0.8125480854481353,2.8998536331962548
5.7015799981006055,0.8644927328652319,5.276795604929598,4.771862841221244
3.492952177692345,4.288964261928543,1.86494771734389,9.813927951350529
2.661966330318066,7.43095722902925,4.171237196707025,2.7327816553779787
2.744245671162904,6.766968106768147,2.7176743641069336,4.068700482904017
9.902985138067567,4.081212506902112,0.08469884194072463,0.16495685648870406
4.2544087611505645,0.36421913419616203,7.462350299417359,4.448895501216551
7.164491444096512,7.797580109809672,1.9415265271935773,4.600340414335008
1.1319251098049676,1.864474555516951,2.292098054062608,6.61403119022766
7.4790046054630785,4.312325541370157,0.0002487229930459023,0.007167567248608009
5.106346940107667,7.372978740462685,7.035376013245582,9.27580907984585
7.813385841489527,1.7314895716843086,5.199344097249988,7.868069133723413
2.3160238112478098,4.244700442898129,5.361250357996887,6.974021485267542
5.167155239707693,7.98902660419909,8.656585639714109,0.43137920413555975
6.702277960675342,0.6773747754610131,0.3541587652053142,6.8553991772366665
8.972902152267945,3.464535190177182,2.2746290997289,9.921080899003279
1.6085100676877175,3.8162391164497578,6.332985626824325,5.246340369950778
5.994896164318831,7.884411917063957,7.628445037326973,1.0356216256118334
8.702980019449338,9.136041211968351,2.288073461617657,9.440917828945679
0.9164451484930485,9.985485370845165,3.3459707764654407,8.159156784262894
4.160940863815279,1.4814418153294913,6.57789380128008,1.9057047753998546
0.9703028192224235,8.603162257574166,9.592217263464885,3.3874882843486027
7.635024909163935,1.106833707736243,7.933703508142937,4.353573652658866
3.01964134497846,4.994450729196753,7.30802982479749,5.451632290448611
3.211179405277555,8.286198582300326,7.136733795345151,7.479436343474138
8.833737522968423,2.634757098764137,3.1282182073479685,4.896082973895643
3.3050016060694567,6.084206969504798,9.17853323951362,5.690222675869689
8.640851100533176,8.532983076155745,4.87446154038776,6.5289654698926896
1.6413802659898007,9.789743505927216,2.2480289335272268,9.25621588746948
1.8948599357365126,7.717375652368762,2.894318518023484,6.377530209710272
6.878891358315499,1.1081291843518741,8.929555279999875,4.420169059907394
1.850349794877097,1.4056990249239458,7.529764561350657,7.24720106914517
5.344460509503294,2.4556415696356897,5.721181860720881,3.7348177781029896
1.3298316314795056,8.44434480422856,4.931735728447755,7.8373625726822524
6.787321912951725,9.038818413697204,7.644942555729507,5.431806516847315
1.1524732173037364,2.827095365898632,7.60773033688384,2.831793254166131
5.815579945799991,9.014830752921686,5.737418724155702,7.85910236195771
6.649822673049073,8.186787129985287,1.5527918126099252,2.5984563816343726
3.581193571466155,4.053971416728533,7.191712227453397,0.45307394505236864
3.0018018793165986,3.0839666598076416,4.554018018954247,4.059599665361064
8.23763453040965,0.2913144473253908,9.236844692051498,4.546718218074119
6.843773384158027,0.3331782366169538,2.57061014762513,3.23604566967993
3.436327988328795,2.4232992695046036,6.695859114347623,7.1596278995908165
1.6706461990414851,9.06638621369715,8.406547915757926,9.66274030024244
2.1755464926359362,3.6115489042511584,0.09890026630724691,4.912769258014444
9.41453277583312,4.275550304013656,4.951004904183382,6.448099083362603
9.743425456605642,7.545992232586258,9.358237632690269,9.851405510618246
